Timestamp,Name,Buy,Sell,Spread
2017-10-13 16:48:05.249893765,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:05.249893765,GDAXI,12984.20000000,12983.60000000,0.60000000,Darwinex
2017-10-13 16:48:05.249893765,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:05.249893859,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:05.249893859,GBPUSD,1.33233000,1.33227000,0.00006000,Darwinex
2017-10-13 16:48:05.249893859,EURUSD,1.18680000,1.18676000,0.00004000,Darwinex
2017-10-13 16:48:05.249893859,USDJPY,111.72000000,111.71600000,0.00400000,Darwinex
2017-10-13 16:48:05.249893859,USDCAD,1.24721000,1.24717000,0.00004000,Darwinex
2017-10-13 16:48:05.249893859,AUDUSD,0.78948000,0.78943000,0.00005000,Darwinex
2017-10-13 16:48:05.249893859,EURGBP,0.89080000,0.89074000,0.00006000,Darwinex
2017-10-13 16:48:05.249893859,EURAUD,1.50334000,1.50324000,0.00010000,Darwinex
2017-10-13 16:48:05.249893859,EURCHF,1.15271000,1.15263000,0.00008000,Darwinex
2017-10-13 16:48:05.249893859,EURJPY,132.58700000,132.58400000,0.00300000,Darwinex
2017-10-13 16:48:05.249893859,GBPCHF,1.29405000,1.29396000,0.00009000,Darwinex
2017-10-13 16:48:05.249893859,CADJPY,89.57900000,89.57400000,0.00500000,Darwinex
2017-10-13 16:48:05.249893859,GBPJPY,148.84900000,148.83800000,0.01100000,Darwinex
2017-10-13 16:48:05.249893859,AUDNZD,1.09740000,1.09728000,0.00012000,Darwinex
2017-10-13 16:48:05.249893859,AUDCAD,0.98464000,0.98456000,0.00008000,Darwinex
2017-10-13 16:48:05.249893859,AUDCHF,0.76683000,0.76669000,0.00014000,Darwinex
2017-10-13 16:48:05.249893859,AUDJPY,88.20000000,88.19400000,0.00600000,Darwinex
2017-10-13 16:48:05.249893859,EURNZD,1.64962000,1.64950000,0.00012000,Darwinex
2017-10-13 16:48:05.249893859,EURCAD,1.48016000,1.48005000,0.00011000,Darwinex
2017-10-13 16:48:05.249893859,CADCHF,0.77879000,0.77870000,0.00009000,Darwinex
2017-10-13 16:48:05.249893859,CHFJPY,115.03300000,115.02000000,0.01300000,Darwinex
2017-10-13 16:48:05.249893859,NZDJPY,80.38100000,80.37200000,0.00900000,Darwinex
2017-10-13 16:48:05.249893859,NZDUSD,0.71947000,0.71941000,0.00006000,Darwinex
2017-10-13 16:48:05.249893859,EURMXN,22.34852000,22.34479000,0.00373000,Darwinex
2017-10-13 16:48:05.249893859,EURNOK,9.33352000,9.33290000,0.00062000,Darwinex
2017-10-13 16:48:05.249893859,EURTRY,4.31651000,4.31504000,0.00147000,Darwinex
2017-10-13 16:48:05.249893859,GBPAUD,1.68769000,1.68753000,0.00016000,Darwinex
2017-10-13 16:48:05.249893859,GBPCAD,1.66170000,1.66150000,0.00020000,Darwinex
2017-10-13 16:48:05.249893859,GBPMXN,25.08942000,25.08379000,0.00563000,Darwinex
2017-10-13 16:48:05.249893859,GBPNOK,10.47992000,10.47662000,0.00330000,Darwinex
2017-10-13 16:48:05.249893859,GBPNZD,1.85193000,1.85172000,0.00021000,Darwinex
2017-10-13 16:48:05.249893859,GBPTRY,4.84601000,4.84396000,0.00205000,Darwinex
2017-10-13 16:48:05.249893859,NZDCAD,0.89734000,0.89722000,0.00012000,Darwinex
2017-10-13 16:48:05.249893859,NZDCHF,0.69881000,0.69870000,0.00011000,Darwinex
2017-10-13 16:48:05.249893859,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:05.249893859,USDMXN,18.83011000,18.82902000,0.00109000,Darwinex
2017-10-13 16:48:05.249893859,USDNOK,7.86472000,7.86415000,0.00057000,Darwinex
2017-10-13 16:48:05.249893859,USDSEK,8.09572000,8.09509000,0.00063000,Darwinex
2017-10-13 16:48:05.249893859,USDSGD,1.34995000,1.34987000,0.00008000,Darwinex
2017-10-13 16:48:05.249893859,USDTRY,3.63580000,3.63529000,0.00051000,Darwinex
2017-10-13 16:48:05.249893859,EURSEK,9.60782000,9.60709000,0.00073000,Darwinex
2017-10-13 16:48:05.249893859,XAUUSD,1302.37000000,1302.27000000,0.10000000,Darwinex
2017-10-13 16:48:05.249893859,XAGUSD,17.34600000,17.34000000,0.00600000,Darwinex
2017-10-13 16:48:05.249893859,XPDUSD,996.00000000,992.80000000,3.20000000,Darwinex
2017-10-13 16:48:05.249893859,XPTUSD,943.50000000,942.40000000,1.10000000,Darwinex
2017-10-13 16:48:05.249893859,XNGUSD,3.14900000,3.14300000,0.00600000,Darwinex
2017-10-13 16:48:05.249893859,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:05.249893859,STOXX50E,3604.60000000,3603.20000000,1.40000000,Darwinex
2017-10-13 16:48:05.249893859,UK100,7539.20000000,7538.50000000,0.70000000,Darwinex
2017-10-13 16:48:05.249893859,SPX500,2555.20000000,2554.80000000,0.40000000,Darwinex
2017-10-13 16:48:05.249893859,NDX,6096.50000000,6096.00000000,0.50000000,Darwinex
2017-10-13 16:48:05.249893859,WS30,22881.00000000,22879.00000000,2.00000000,Darwinex
2017-10-13 16:48:05.249893859,AUS200,5815.70000000,5813.90000000,1.80000000,Darwinex
2017-10-13 16:48:05.249893859,FCHI40,5351.30000000,5350.60000000,0.70000000,Darwinex
2017-10-13 16:48:05.249893859,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:05.249893859,GDAXI,12984.20000000,12983.60000000,0.60000000,Darwinex
2017-10-13 16:48:05.249893859,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:05.249894078,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:05.249894078,GBPUSD,1.33233000,1.33227000,0.00006000,Darwinex
2017-10-13 16:48:05.249894078,EURUSD,1.18680000,1.18677000,0.00003000,Darwinex
2017-10-13 16:48:05.249894078,USDJPY,111.72000000,111.71600000,0.00400000,Darwinex
2017-10-13 16:48:05.249894078,USDCAD,1.24722000,1.24717000,0.00005000,Darwinex
2017-10-13 16:48:05.249894078,AUDUSD,0.78948000,0.78943000,0.00005000,Darwinex
2017-10-13 16:48:05.249894078,EURGBP,0.89080000,0.89074000,0.00006000,Darwinex
2017-10-13 16:48:05.249894078,EURAUD,1.50334000,1.50324000,0.00010000,Darwinex
2017-10-13 16:48:05.249894078,EURCHF,1.15271000,1.15263000,0.00008000,Darwinex
2017-10-13 16:48:05.249894078,EURJPY,132.58700000,132.58400000,0.00300000,Darwinex
2017-10-13 16:48:05.249894078,GBPCHF,1.29405000,1.29396000,0.00009000,Darwinex
2017-10-13 16:48:05.249894078,CADJPY,89.57900000,89.57300000,0.00600000,Darwinex
2017-10-13 16:48:05.249894078,GBPJPY,148.84900000,148.83800000,0.01100000,Darwinex
2017-10-13 16:48:05.249894078,AUDNZD,1.09737000,1.09729000,0.00008000,Darwinex
2017-10-13 16:48:05.249894078,AUDCAD,0.98464000,0.98456000,0.00008000,Darwinex
2017-10-13 16:48:05.249894078,AUDCHF,0.76683000,0.76669000,0.00014000,Darwinex
2017-10-13 16:48:05.249894078,AUDJPY,88.20000000,88.19400000,0.00600000,Darwinex
2017-10-13 16:48:05.249894078,EURNZD,1.64967000,1.64950000,0.00017000,Darwinex
2017-10-13 16:48:05.249894078,EURCAD,1.48017000,1.48005000,0.00012000,Darwinex
2017-10-13 16:48:05.249894078,CADCHF,0.77879000,0.77870000,0.00009000,Darwinex
2017-10-13 16:48:05.249894078,CHFJPY,115.03300000,115.02000000,0.01300000,Darwinex
2017-10-13 16:48:05.249894078,NZDJPY,80.37900000,80.37000000,0.00900000,Darwinex
2017-10-13 16:48:05.249894078,NZDUSD,0.71946000,0.71940000,0.00006000,Darwinex
2017-10-13 16:48:05.249894078,EURMXN,22.34852000,22.34479000,0.00373000,Darwinex
2017-10-13 16:48:05.249894078,EURNOK,9.33352000,9.33290000,0.00062000,Darwinex
2017-10-13 16:48:05.249894078,EURTRY,4.31651000,4.31504000,0.00147000,Darwinex
2017-10-13 16:48:05.249894078,GBPAUD,1.68772000,1.68753000,0.00019000,Darwinex
2017-10-13 16:48:05.249894078,GBPCAD,1.66170000,1.66150000,0.00020000,Darwinex
2017-10-13 16:48:05.249894078,GBPMXN,25.08942000,25.08379000,0.00563000,Darwinex
2017-10-13 16:48:05.249894078,GBPNOK,10.47992000,10.47662000,0.00330000,Darwinex
2017-10-13 16:48:05.249894078,GBPNZD,1.85197000,1.85174000,0.00023000,Darwinex
2017-10-13 16:48:05.249894078,GBPTRY,4.84601000,4.84396000,0.00205000,Darwinex
2017-10-13 16:48:05.249894078,NZDCAD,0.89732000,0.89722000,0.00010000,Darwinex
2017-10-13 16:48:05.249894078,NZDCHF,0.69881000,0.69870000,0.00011000,Darwinex
2017-10-13 16:48:05.249894078,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:05.249894078,USDMXN,18.83011000,18.82902000,0.00109000,Darwinex
2017-10-13 16:48:05.249894078,USDNOK,7.86472000,7.86415000,0.00057000,Darwinex
2017-10-13 16:48:05.249894078,USDSEK,8.09572000,8.09509000,0.00063000,Darwinex
2017-10-13 16:48:05.249894078,USDSGD,1.34998000,1.34988000,0.00010000,Darwinex
2017-10-13 16:48:05.249894078,USDTRY,3.63580000,3.63529000,0.00051000,Darwinex
2017-10-13 16:48:05.249894078,EURSEK,9.60782000,9.60709000,0.00073000,Darwinex
2017-10-13 16:48:05.249894078,XAUUSD,1302.37000000,1302.26000000,0.11000000,Darwinex
2017-10-13 16:48:05.249894078,XAGUSD,17.34600000,17.34000000,0.00600000,Darwinex
2017-10-13 16:48:05.249894078,XPDUSD,996.00000000,992.80000000,3.20000000,Darwinex
2017-10-13 16:48:05.249894078,XPTUSD,943.50000000,942.40000000,1.10000000,Darwinex
2017-10-13 16:48:05.249894078,XNGUSD,3.14800000,3.14300000,0.00500000,Darwinex
2017-10-13 16:48:05.249894078,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:05.249894078,STOXX50E,3604.60000000,3603.20000000,1.40000000,Darwinex
2017-10-13 16:48:05.249894078,UK100,7539.20000000,7538.50000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894078,SPX500,2555.20000000,2554.80000000,0.40000000,Darwinex
2017-10-13 16:48:05.249894078,NDX,6096.30000000,6095.80000000,0.50000000,Darwinex
2017-10-13 16:48:05.249894078,WS30,22881.00000000,22879.00000000,2.00000000,Darwinex
2017-10-13 16:48:05.249894078,AUS200,5815.70000000,5813.90000000,1.80000000,Darwinex
2017-10-13 16:48:05.249894078,FCHI40,5351.30000000,5350.60000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894078,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:05.249894078,GDAXI,12984.20000000,12983.60000000,0.60000000,Darwinex
2017-10-13 16:48:05.249894078,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:05.249894171,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:05.249894171,GBPUSD,1.33231000,1.33227000,0.00004000,Darwinex
2017-10-13 16:48:05.249894171,EURUSD,1.18680000,1.18677000,0.00003000,Darwinex
2017-10-13 16:48:05.249894171,USDJPY,111.71800000,111.71500000,0.00300000,Darwinex
2017-10-13 16:48:05.249894171,USDCAD,1.24724000,1.24719000,0.00005000,Darwinex
2017-10-13 16:48:05.249894171,AUDUSD,0.78947000,0.78943000,0.00004000,Darwinex
2017-10-13 16:48:05.249894171,EURGBP,0.89080000,0.89074000,0.00006000,Darwinex
2017-10-13 16:48:05.249894171,EURAUD,1.50334000,1.50325000,0.00009000,Darwinex
2017-10-13 16:48:05.249894171,EURCHF,1.15271000,1.15263000,0.00008000,Darwinex
2017-10-13 16:48:05.249894171,EURJPY,132.58600000,132.58000000,0.00600000,Darwinex
2017-10-13 16:48:05.249894171,GBPCHF,1.29402000,1.29393000,0.00009000,Darwinex
2017-10-13 16:48:05.249894171,CADJPY,89.57600000,89.57100000,0.00500000,Darwinex
2017-10-13 16:48:05.249894171,GBPJPY,148.84400000,148.83300000,0.01100000,Darwinex
2017-10-13 16:48:05.249894171,AUDNZD,1.09738000,1.09729000,0.00009000,Darwinex
2017-10-13 16:48:05.249894171,AUDCAD,0.98467000,0.98456000,0.00011000,Darwinex
2017-10-13 16:48:05.249894171,AUDCHF,0.76682000,0.76669000,0.00013000,Darwinex
2017-10-13 16:48:05.249894171,AUDJPY,88.19900000,88.19400000,0.00500000,Darwinex
2017-10-13 16:48:05.249894171,EURNZD,1.64963000,1.64951000,0.00012000,Darwinex
2017-10-13 16:48:05.249894171,EURCAD,1.48021000,1.48009000,0.00012000,Darwinex
2017-10-13 16:48:05.249894171,CADCHF,0.77878000,0.77869000,0.00009000,Darwinex
2017-10-13 16:48:05.249894171,CHFJPY,115.03100000,115.02000000,0.01100000,Darwinex
2017-10-13 16:48:05.249894171,NZDJPY,80.37700000,80.37000000,0.00700000,Darwinex
2017-10-13 16:48:05.249894171,NZDUSD,0.71945000,0.71941000,0.00004000,Darwinex
2017-10-13 16:48:05.249894171,EURMXN,22.34902000,22.34479000,0.00423000,Darwinex
2017-10-13 16:48:05.249894171,EURNOK,9.33352000,9.33297000,0.00055000,Darwinex
2017-10-13 16:48:05.249894171,EURTRY,4.31651000,4.31504000,0.00147000,Darwinex
2017-10-13 16:48:05.249894171,GBPAUD,1.68770000,1.68753000,0.00017000,Darwinex
2017-10-13 16:48:05.249894171,GBPCAD,1.66173000,1.66153000,0.00020000,Darwinex
2017-10-13 16:48:05.249894171,GBPMXN,25.08942000,25.08379000,0.00563000,Darwinex
2017-10-13 16:48:05.249894171,GBPNOK,10.47992000,10.47662000,0.00330000,Darwinex
2017-10-13 16:48:05.249894171,GBPNZD,1.85188000,1.85174000,0.00014000,Darwinex
2017-10-13 16:48:05.249894171,GBPTRY,4.84596000,4.84396000,0.00200000,Darwinex
2017-10-13 16:48:05.249894171,NZDCAD,0.89734000,0.89721000,0.00013000,Darwinex
2017-10-13 16:48:05.249894171,NZDCHF,0.69879000,0.69868000,0.00011000,Darwinex
2017-10-13 16:48:05.249894171,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:05.249894171,USDMXN,18.83011000,18.82902000,0.00109000,Darwinex
2017-10-13 16:48:05.249894171,USDNOK,7.86472000,7.86421000,0.00051000,Darwinex
2017-10-13 16:48:05.249894171,USDSEK,8.09572000,8.09509000,0.00063000,Darwinex
2017-10-13 16:48:05.249894171,USDSGD,1.34999000,1.34989000,0.00010000,Darwinex
2017-10-13 16:48:05.249894171,USDTRY,3.63580000,3.63529000,0.00051000,Darwinex
2017-10-13 16:48:05.249894171,EURSEK,9.60782000,9.60709000,0.00073000,Darwinex
2017-10-13 16:48:05.249894171,XAUUSD,1302.37000000,1302.27000000,0.10000000,Darwinex
2017-10-13 16:48:05.249894171,XAGUSD,17.34600000,17.34000000,0.00600000,Darwinex
2017-10-13 16:48:05.249894171,XPDUSD,996.00000000,992.80000000,3.20000000,Darwinex
2017-10-13 16:48:05.249894171,XPTUSD,943.50000000,942.40000000,1.10000000,Darwinex
2017-10-13 16:48:05.249894171,XNGUSD,3.14800000,3.14300000,0.00500000,Darwinex
2017-10-13 16:48:05.249894171,XTIUSD,51.67000000,51.65000000,0.02000000,Darwinex
2017-10-13 16:48:05.249894171,STOXX50E,3604.60000000,3603.20000000,1.40000000,Darwinex
2017-10-13 16:48:05.249894171,UK100,7539.20000000,7538.50000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894171,SPX500,2555.20000000,2554.80000000,0.40000000,Darwinex
2017-10-13 16:48:05.249894171,NDX,6096.10000000,6095.60000000,0.50000000,Darwinex
2017-10-13 16:48:05.249894171,WS30,22881.00000000,22879.00000000,2.00000000,Darwinex
2017-10-13 16:48:05.249894171,AUS200,5815.70000000,5813.90000000,1.80000000,Darwinex
2017-10-13 16:48:05.249894171,FCHI40,5351.30000000,5350.60000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894171,J225,21175.00000000,21168.00000000,7.00000000,Darwinex
2017-10-13 16:48:05.249894171,GDAXI,12983.80000000,12983.10000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894171,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:05.249894281,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:05.249894281,GBPUSD,1.33231000,1.33227000,0.00004000,Darwinex
2017-10-13 16:48:05.249894281,EURUSD,1.18680000,1.18677000,0.00003000,Darwinex
2017-10-13 16:48:05.249894281,USDJPY,111.71800000,111.71400000,0.00400000,Darwinex
2017-10-13 16:48:05.249894281,USDCAD,1.24725000,1.24721000,0.00004000,Darwinex
2017-10-13 16:48:05.249894281,AUDUSD,0.78949000,0.78943000,0.00006000,Darwinex
2017-10-13 16:48:05.249894281,EURGBP,0.89080000,0.89074000,0.00006000,Darwinex
2017-10-13 16:48:05.249894281,EURAUD,1.50332000,1.50323000,0.00009000,Darwinex
2017-10-13 16:48:05.249894281,EURCHF,1.15271000,1.15263000,0.00008000,Darwinex
2017-10-13 16:48:05.249894281,EURJPY,132.58600000,132.58000000,0.00600000,Darwinex
2017-10-13 16:48:05.249894281,GBPCHF,1.29403000,1.29394000,0.00009000,Darwinex
2017-10-13 16:48:05.249894281,CADJPY,89.57600000,89.57100000,0.00500000,Darwinex
2017-10-13 16:48:05.249894281,GBPJPY,148.84400000,148.83300000,0.01100000,Darwinex
2017-10-13 16:48:05.249894281,AUDNZD,1.09739000,1.09730000,0.00009000,Darwinex
2017-10-13 16:48:05.249894281,AUDCAD,0.98468000,0.98457000,0.00011000,Darwinex
2017-10-13 16:48:05.249894281,AUDCHF,0.76682000,0.76669000,0.00013000,Darwinex
2017-10-13 16:48:05.249894281,AUDJPY,88.19900000,88.19200000,0.00700000,Darwinex
2017-10-13 16:48:05.249894281,EURNZD,1.64961000,1.64951000,0.00010000,Darwinex
2017-10-13 16:48:05.249894281,EURCAD,1.48021000,1.48010000,0.00011000,Darwinex
2017-10-13 16:48:05.249894281,CADCHF,0.77878000,0.77868000,0.00010000,Darwinex
2017-10-13 16:48:05.249894281,CHFJPY,115.02900000,115.02000000,0.00900000,Darwinex
2017-10-13 16:48:05.249894281,NZDJPY,80.37700000,80.36900000,0.00800000,Darwinex
2017-10-13 16:48:05.249894281,NZDUSD,0.71946000,0.71941000,0.00005000,Darwinex
2017-10-13 16:48:05.249894281,EURMXN,22.34902000,22.34479000,0.00423000,Darwinex
2017-10-13 16:48:05.249894281,EURNOK,9.33352000,9.33291000,0.00061000,Darwinex
2017-10-13 16:48:05.249894281,EURTRY,4.31692000,4.31556000,0.00136000,Darwinex
2017-10-13 16:48:05.249894281,GBPAUD,1.68768000,1.68753000,0.00015000,Darwinex
2017-10-13 16:48:05.249894281,GBPCAD,1.66176000,1.66154000,0.00022000,Darwinex
2017-10-13 16:48:05.249894281,GBPMXN,25.08942000,25.08379000,0.00563000,Darwinex
2017-10-13 16:48:05.249894281,GBPNOK,10.47992000,10.47662000,0.00330000,Darwinex
2017-10-13 16:48:05.249894281,GBPNZD,1.85189000,1.85174000,0.00015000,Darwinex
2017-10-13 16:48:05.249894281,GBPTRY,4.84665000,4.84462000,0.00203000,Darwinex
2017-10-13 16:48:05.249894281,NZDCAD,0.89734000,0.89721000,0.00013000,Darwinex
2017-10-13 16:48:05.249894281,NZDCHF,0.69879000,0.69868000,0.00011000,Darwinex
2017-10-13 16:48:05.249894281,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:05.249894281,USDMXN,18.83011000,18.82943000,0.00068000,Darwinex
2017-10-13 16:48:05.249894281,USDNOK,7.86472000,7.86421000,0.00051000,Darwinex
2017-10-13 16:48:05.249894281,USDSEK,8.09572000,8.09509000,0.00063000,Darwinex
2017-10-13 16:48:05.249894281,USDSGD,1.34999000,1.34989000,0.00010000,Darwinex
2017-10-13 16:48:05.249894281,USDTRY,3.63622000,3.63568000,0.00054000,Darwinex
2017-10-13 16:48:05.249894281,EURSEK,9.60782000,9.60709000,0.00073000,Darwinex
2017-10-13 16:48:05.249894281,XAUUSD,1302.37000000,1302.26000000,0.11000000,Darwinex
2017-10-13 16:48:05.249894281,XAGUSD,17.34600000,17.34000000,0.00600000,Darwinex
2017-10-13 16:48:05.249894281,XPDUSD,996.00000000,992.80000000,3.20000000,Darwinex
2017-10-13 16:48:05.249894281,XPTUSD,943.50000000,942.40000000,1.10000000,Darwinex
2017-10-13 16:48:05.249894281,XNGUSD,3.14800000,3.14300000,0.00500000,Darwinex
2017-10-13 16:48:05.249894281,XTIUSD,51.67000000,51.65000000,0.02000000,Darwinex
2017-10-13 16:48:05.249894281,STOXX50E,3604.60000000,3603.20000000,1.40000000,Darwinex
2017-10-13 16:48:05.249894281,UK100,7539.20000000,7538.50000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894281,SPX500,2555.20000000,2554.80000000,0.40000000,Darwinex
2017-10-13 16:48:05.249894281,NDX,6096.10000000,6095.60000000,0.50000000,Darwinex
2017-10-13 16:48:05.249894281,WS30,22881.00000000,22879.00000000,2.00000000,Darwinex
2017-10-13 16:48:05.249894281,AUS200,5815.70000000,5813.90000000,1.80000000,Darwinex
2017-10-13 16:48:05.249894281,FCHI40,5351.30000000,5350.60000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894281,J225,21171.00000000,21165.00000000,6.00000000,Darwinex
2017-10-13 16:48:05.249894281,GDAXI,12983.80000000,12983.10000000,0.70000000,Darwinex
2017-10-13 16:48:05.249894281,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:06.249894562,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:06.249894562,GBPUSD,1.33231000,1.33227000,0.00004000,Darwinex
2017-10-13 16:48:06.249894562,EURUSD,1.18680000,1.18677000,0.00003000,Darwinex
2017-10-13 16:48:06.249894562,USDJPY,111.71800000,111.71400000,0.00400000,Darwinex
2017-10-13 16:48:06.249894562,USDCAD,1.24727000,1.24721000,0.00006000,Darwinex
2017-10-13 16:48:06.249894562,AUDUSD,0.78949000,0.78945000,0.00004000,Darwinex
2017-10-13 16:48:06.249894562,EURGBP,0.89080000,0.89074000,0.00006000,Darwinex
2017-10-13 16:48:06.249894562,EURAUD,1.50328000,1.50323000,0.00005000,Darwinex
2017-10-13 16:48:06.249894562,EURCHF,1.15271000,1.15262000,0.00009000,Darwinex
2017-10-13 16:48:06.249894562,EURJPY,132.58600000,132.58000000,0.00600000,Darwinex
2017-10-13 16:48:06.249894562,GBPCHF,1.29403000,1.29394000,0.00009000,Darwinex
2017-10-13 16:48:06.249894562,CADJPY,89.57400000,89.56900000,0.00500000,Darwinex
2017-10-13 16:48:06.249894562,GBPJPY,148.84400000,148.83300000,0.01100000,Darwinex
2017-10-13 16:48:06.249894562,AUDNZD,1.09738000,1.09730000,0.00008000,Darwinex
2017-10-13 16:48:06.249894562,AUDCAD,0.98471000,0.98460000,0.00011000,Darwinex
2017-10-13 16:48:06.249894562,AUDCHF,0.76683000,0.76670000,0.00013000,Darwinex
2017-10-13 16:48:06.249894562,AUDJPY,88.19900000,88.19400000,0.00500000,Darwinex
2017-10-13 16:48:06.249894562,EURNZD,1.64963000,1.64951000,0.00012000,Darwinex
2017-10-13 16:48:06.249894562,EURCAD,1.48025000,1.48014000,0.00011000,Darwinex
2017-10-13 16:48:06.249894562,CADCHF,0.77875000,0.77865000,0.00010000,Darwinex
2017-10-13 16:48:06.249894562,CHFJPY,115.02900000,115.02000000,0.00900000,Darwinex
2017-10-13 16:48:06.249894562,NZDJPY,80.37600000,80.36900000,0.00700000,Darwinex
2017-10-13 16:48:06.249894562,NZDUSD,0.71946000,0.71941000,0.00005000,Darwinex
2017-10-13 16:48:06.249894562,EURMXN,22.34952000,22.34479000,0.00473000,Darwinex
2017-10-13 16:48:06.249894562,EURNOK,9.33352000,9.33291000,0.00061000,Darwinex
2017-10-13 16:48:06.249894562,EURTRY,4.31683000,4.31541000,0.00142000,Darwinex
2017-10-13 16:48:06.249894562,GBPAUD,1.68763000,1.68753000,0.00010000,Darwinex
2017-10-13 16:48:06.249894562,GBPCAD,1.66176000,1.66159000,0.00017000,Darwinex
2017-10-13 16:48:06.249894562,GBPMXN,25.08942000,25.08379000,0.00563000,Darwinex
2017-10-13 16:48:06.249894562,GBPNOK,10.47992000,10.47662000,0.00330000,Darwinex
2017-10-13 16:48:06.249894562,GBPNZD,1.85189000,1.85174000,0.00015000,Darwinex
2017-10-13 16:48:06.249894562,GBPTRY,4.84649000,4.84441000,0.00208000,Darwinex
2017-10-13 16:48:06.249894562,NZDCAD,0.89736000,0.89724000,0.00012000,Darwinex
2017-10-13 16:48:06.249894562,NZDCHF,0.69879000,0.69868000,0.00011000,Darwinex
2017-10-13 16:48:06.249894562,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 16:48:06.249894562,USDMXN,18.83011000,18.82943000,0.00068000,Darwinex
2017-10-13 16:48:06.249894562,USDNOK,7.86472000,7.86421000,0.00051000,Darwinex
2017-10-13 16:48:06.249894562,USDSEK,8.09582000,8.09519000,0.00063000,Darwinex
2017-10-13 16:48:06.249894562,USDSGD,1.34999000,1.34990000,0.00009000,Darwinex
2017-10-13 16:48:06.249894562,USDTRY,3.63614000,3.63549000,0.00065000,Darwinex
2017-10-13 16:48:06.249894562,EURSEK,9.60782000,9.60719000,0.00063000,Darwinex
2017-10-13 16:48:06.249894562,XAUUSD,1302.37000000,1302.27000000,0.10000000,Darwinex
2017-10-13 16:48:06.249894562,XAGUSD,17.34600000,17.34000000,0.00600000,Darwinex
2017-10-13 16:48:06.249894562,XPDUSD,996.00000000,992.80000000,3.20000000,Darwinex
2017-10-13 16:48:06.249894562,XPTUSD,943.50000000,942.40000000,1.10000000,Darwinex
2017-10-13 16:48:06.249894562,XNGUSD,3.14800000,3.14300000,0.00500000,Darwinex
2017-10-13 16:48:06.249894562,XTIUSD,51.68000000,51.65000000,0.03000000,Darwinex
2017-10-13 16:48:06.249894562,STOXX50E,3604.60000000,3603.20000000,1.40000000,Darwinex
2017-10-13 16:48:06.249894562,UK100,7539.20000000,7538.50000000,0.70000000,Darwinex
2017-10-13 16:48:06.249894562,SPX500,2555.20000000,2554.80000000,0.40000000,Darwinex
2017-10-13 16:48:06.249894562,NDX,6096.20000000,6095.70000000,0.50000000,Darwinex
2017-10-13 16:48:06.249894562,WS30,22881.00000000,22879.00000000,2.00000000,Darwinex
2017-10-13 16:48:06.249894562,AUS200,5815.70000000,5813.90000000,1.80000000,Darwinex
2017-10-13 16:48:06.249894562,FCHI40,5351.30000000,5350.60000000,0.70000000,Darwinex
2017-10-13 16:48:06.249894562,J225,21174.00000000,21168.00000000,6.00000000,Darwinex
2017-10-13 16:48:06.249894562,GDAXI,12983.80000000,12983.10000000,0.70000000,Darwinex
2017-10-13 16:48:06.249894562,SPA35,10244.40000000,10240.60000000,3.80000000,Darwinex
2017-10-13 16:48:06.249894671,USDCHF,0.97128000,0.97120000,0.00008000,Darwinex
2017-10-13 16:48:06.249894671,GBPUSD,1.33231000,1.33227000,0.00004000,Darwinex
2017-10-13 16:48:06.249894671,EURUSD,1.18680000,1.18677000,0.00003000,Darwinex
2017-10-13 16:48:06.249894671,USDJPY,111.71800000,111.71400000,0.00400000,Darwinex
2017-10-13 16:48:06.249894671,USDCAD,1.24727000,1.24721000,0.00006000,Darwinex
