Timestamp,Name,Buy,Sell,Spread,Broker
2017-10-13 13:02:32.236361171,USDCHF,0.97434000,0.97426000,0.00008000,Darwinex
2017-10-13 13:02:32.236361171,GBPUSD,1.32645000,1.32638000,0.00007000,Darwinex
2017-10-13 13:02:32.236361171,EURUSD,1.18302000,1.18299000,0.00003000,Darwinex
2017-10-13 13:02:32.236361171,USDJPY,112.07400000,112.06900000,0.00500000,Darwinex
2017-10-13 13:02:32.236361171,USDCAD,1.24677000,1.24671000,0.00006000,Darwinex
2017-10-13 13:02:32.236361171,AUDUSD,0.78484000,0.78478000,0.00006000,Darwinex
2017-10-13 13:02:32.236361171,EURGBP,0.89190000,0.89183000,0.00007000,Darwinex
2017-10-13 13:02:32.236361171,EURAUD,1.50742000,1.50732000,0.00010000,Darwinex
2017-10-13 13:02:32.236361171,EURCHF,1.15263000,1.15254000,0.00009000,Darwinex
2017-10-13 13:02:32.236361171,EURJPY,132.58400000,132.57600000,0.00800000,Darwinex
2017-10-13 13:02:32.236361171,GBPCHF,1.29241000,1.29227000,0.00014000,Darwinex
2017-10-13 13:02:32.236361171,CADJPY,89.89700000,89.89000000,0.00700000,Darwinex
2017-10-13 13:02:32.236361171,GBPJPY,148.66000000,148.65100000,0.00900000,Darwinex
2017-10-13 13:02:32.236361171,AUDNZD,1.09746000,1.09734000,0.00012000,Darwinex
2017-10-13 13:02:32.236361171,AUDCAD,0.97850000,0.97837000,0.00013000,Darwinex
2017-10-13 13:02:32.236361171,AUDCHF,0.76471000,0.76457000,0.00014000,Darwinex
2017-10-13 13:02:32.236361171,AUDJPY,87.95900000,87.95300000,0.00600000,Darwinex
2017-10-13 13:02:32.236361171,EURNZD,1.65431000,1.65414000,0.00017000,Darwinex
2017-10-13 13:02:32.236361171,EURCAD,1.47492000,1.47480000,0.00012000,Darwinex
2017-10-13 13:02:32.236361171,CADCHF,0.78154000,0.78144000,0.00010000,Darwinex
2017-10-13 13:02:32.236361171,CHFJPY,115.03500000,115.02000000,0.01500000,Darwinex
2017-10-13 13:02:32.236361171,NZDJPY,80.15100000,80.14500000,0.00600000,Darwinex
2017-10-13 13:02:32.236361171,NZDUSD,0.71516000,0.71511000,0.00005000,Darwinex
2017-10-13 13:02:32.236361171,EURMXN,22.36252000,22.35629000,0.00623000,Darwinex
2017-10-13 13:02:32.236361171,EURNOK,9.34812000,9.34729000,0.00083000,Darwinex
2017-10-13 13:02:32.236361171,EURTRY,4.32646000,4.32530000,0.00116000,Darwinex
2017-10-13 13:02:32.236361171,GBPAUD,1.69020000,1.69007000,0.00013000,Darwinex
2017-10-13 13:02:32.236361171,GBPCAD,1.65378000,1.65363000,0.00015000,Darwinex
2017-10-13 13:02:32.236361171,GBPMXN,25.07582000,25.06539000,0.01043000,Darwinex
2017-10-13 13:02:32.236361171,GBPNOK,10.48266000,10.47888000,0.00378000,Darwinex
2017-10-13 13:02:32.236361171,GBPNZD,1.85482000,1.85468000,0.00014000,Darwinex
2017-10-13 13:02:32.236361171,GBPTRY,4.85125000,4.84944000,0.00181000,Darwinex
2017-10-13 13:02:32.236361171,NZDCAD,0.89167000,0.89155000,0.00012000,Darwinex
2017-10-13 13:02:32.236361171,NZDCHF,0.69683000,0.69671000,0.00012000,Darwinex
2017-10-13 13:02:32.236361171,USDHKD,7.79948000,7.79940000,0.00008000,Darwinex
2017-10-13 13:02:32.236361171,USDMXN,18.90224000,18.89939000,0.00285000,Darwinex
2017-10-13 13:02:32.236361171,USDNOK,7.90222000,7.90142000,0.00080000,Darwinex
2017-10-13 13:02:32.236361171,USDSEK,8.10832000,8.10769000,0.00063000,Darwinex
2017-10-13 13:02:32.236361171,USDSGD,1.35448000,1.35439000,0.00009000,Darwinex
2017-10-13 13:02:32.236361171,USDTRY,3.65594000,3.65549000,0.00045000,Darwinex
2017-10-13 13:02:32.236361171,EURSEK,9.59202000,9.59139000,0.00063000,Darwinex
2017-10-13 13:02:32.236361171,XAUUSD,1294.31000000,1294.22000000,0.09000000,Darwinex
2017-10-13 13:02:32.236361171,XAGUSD,17.24900000,17.24500000,0.00400000,Darwinex
2017-10-13 13:02:32.236361171,XPDUSD,984.90000000,982.40000000,2.50000000,Darwinex
2017-10-13 13:02:32.236361171,XPTUSD,937.80000000,937.00000000,0.80000000,Darwinex
2017-10-13 13:02:32.236361171,XNGUSD,3.13100000,3.12300000,0.00800000,Darwinex
2017-10-13 13:02:32.236361171,XTIUSD,51.76000000,51.73000000,0.03000000,Darwinex
2017-10-13 13:02:32.236361171,STOXX50E,3613.60000000,3612.20000000,1.40000000,Darwinex
2017-10-13 13:02:32.236361171,UK100,7547.20000000,7546.50000000,0.70000000,Darwinex
2017-10-13 13:02:32.236361171,SPX500,2554.50000000,2554.10000000,0.40000000,Darwinex
2017-10-13 13:02:32.236361171,NDX,6080.30000000,6079.80000000,0.50000000,Darwinex
2017-10-13 13:02:32.236361171,WS30,22872.00000000,22870.00000000,2.00000000,Darwinex
2017-10-13 13:02:32.236361171,AUS200,5814.70000000,5812.80000000,1.90000000,Darwinex
2017-10-13 13:02:32.236361171,FCHI40,5364.30000000,5363.10000000,1.20000000,Darwinex
2017-10-13 13:02:32.236361171,J225,21205.00000000,21198.00000000,7.00000000,Darwinex
2017-10-13 13:02:32.236361171,GDAXI,12998.80000000,12998.10000000,0.70000000,Darwinex
2017-10-13 13:02:32.236361171,SPA35,10274.90000000,10270.90000000,4.00000000,Darwinex
2017-10-13 13:02:33.236361359,USDCHF,0.97433000,0.97426000,0.00007000,Darwinex
2017-10-13 13:02:33.236361359,GBPUSD,1.32644000,1.32638000,0.00006000,Darwinex
2017-10-13 13:02:33.236361359,EURUSD,1.18303000,1.18300000,0.00003000,Darwinex
2017-10-13 13:02:33.236361359,USDJPY,112.07400000,112.06900000,0.00500000,Darwinex
2017-10-13 13:02:33.236361359,USDCAD,1.24677000,1.24671000,0.00006000,Darwinex
2017-10-13 13:02:33.236361359,AUDUSD,0.78484000,0.78478000,0.00006000,Darwinex
2017-10-13 13:02:33.236361359,EURGBP,0.89190000,0.89184000,0.00006000,Darwinex
2017-10-13 13:02:33.236361359,EURAUD,1.50743000,1.50733000,0.00010000,Darwinex
2017-10-13 13:02:33.236361359,EURCHF,1.15265000,1.15256000,0.00009000,Darwinex
2017-10-13 13:02:33.236361359,EURJPY,132.58500000,132.57800000,0.00700000,Darwinex
2017-10-13 13:02:33.236361359,GBPCHF,1.29240000,1.29227000,0.00013000,Darwinex
2017-10-13 13:02:33.236361359,CADJPY,89.89700000,89.89000000,0.00700000,Darwinex
2017-10-13 13:02:33.236361359,GBPJPY,148.66000000,148.65100000,0.00900000,Darwinex
