Timestamp,Name,Buy,Sell,Spread,Broker
2017-10-13 16:03:54.247242609,USDCHF,0.97297000,0.97291000,0.00006000,Darwinex
2017-10-13 16:03:54.247242609,GBPUSD,1.33093000,1.33089000,0.00004000,Darwinex
2017-10-13 16:03:54.247242609,EURUSD,1.18575000,1.18573000,0.00002000,Darwinex
2017-10-13 16:03:54.247242609,USDJPY,111.83100000,111.82800000,0.00300000,Darwinex
2017-10-13 16:03:54.247242609,USDCAD,1.24645000,1.24640000,0.00005000,Darwinex
2017-10-13 16:03:54.247242609,AUDUSD,0.78743000,0.78740000,0.00003000,Darwinex
2017-10-13 16:03:54.247242609,EURGBP,0.89095000,0.89087000,0.00008000,Darwinex
2017-10-13 16:03:54.247242609,EURAUD,1.50591000,1.50591000,0.00000000,Darwinex
2017-10-13 16:03:54.247242609,EURCHF,1.15369000,1.15362000,0.00007000,Darwinex
2017-10-13 16:03:54.247242609,EURJPY,132.60300000,132.59700000,0.00600000,Darwinex
2017-10-13 16:03:54.247242609,GBPCHF,1.29494000,1.29485000,0.00009000,Darwinex
2017-10-13 16:03:54.247242609,CADJPY,89.72300000,89.71700000,0.00600000,Darwinex
2017-10-13 16:03:54.247242609,GBPJPY,148.84100000,148.83100000,0.01000000,Darwinex
2017-10-13 16:03:54.247242609,AUDNZD,1.09817000,1.09804000,0.00013000,Darwinex
2017-10-13 16:03:54.247242609,AUDCAD,0.98151000,0.98141000,0.00010000,Darwinex
2017-10-13 16:03:54.247242609,AUDCHF,0.76615000,0.76605000,0.00010000,Darwinex
2017-10-13 16:03:54.247242609,AUDJPY,88.05800000,88.05200000,0.00600000,Darwinex
2017-10-13 16:03:54.247242609,EURNZD,1.65366000,1.65350000,0.00016000,Darwinex
2017-10-13 16:03:54.247242609,EURCAD,1.47800000,1.47789000,0.00011000,Darwinex
2017-10-13 16:03:54.247242609,CADCHF,0.78066000,0.78054000,0.00012000,Darwinex
2017-10-13 16:03:54.247242609,CHFJPY,114.94600000,114.93400000,0.01200000,Darwinex
2017-10-13 16:03:54.247242609,NZDJPY,80.19300000,80.18400000,0.00900000,Darwinex
